item_id,order_id,product_id,product_name,category,sub_category,quantity,unit_price,discount_pct,discount_amt,line_revenue
20452,10394,PRD-00397,BrightCore Trousers Plus G,Apparel,Trousers,2,190.04,0.0,0.0,380.08
20453,10395,PRD-00242,BrightCore Desks Premium B,Furniture,Desks,3,3308.77,0.15,496.32,8437.35
20454,10395,PRD-00210,EcoGear Organizers Elite O,Office Supplies,Organizers,2,146.58,0.15,21.99,249.18
20455,10396,PRD-00192,SwiftPro Staplers Plus L,Office Supplies,Staplers,1,133.58,0.2,26.72,106.86
20456,10397,PRD-00030,ApexBrand Smartphones Elite O,Electronics,Smartphones,3,2705.27,0.1,270.53,7304.22
20457,10398,PRD-00553,ClearPath Storage Mini M,Home & Kitchen,Storage,5,402.11,0.0,0.0,2010.55
20458,10398,PRD-00140,ApexBrand Binders Max E,Office Supplies,Binders,3,69.82,0.0,0.0,209.46
20459,10399,PRD-00301,PrimeLine Filing Cabinets Elite A,Furniture,Filing Cabinets,3,3194.4,0.0,0.0,9583.2
20460,10399,PRD-00339,PrimeLine Sofas Premium I,Furniture,Sofas,5,2009.36,0.0,0.0,10046.8
20461,10399,PRD-00303,BrightCore Filing Cabinets Basic C,Furniture,Filing Cabinets,2,1576.64,0.0,0.0,3153.28
20462,10399,PRD-00526,ClearPath Cleaning Ultra A,Home & Kitchen,Cleaning,2,241.52,0.0,0.0,483.04
20463,10400,PRD-00067,BrightCore Cameras Lite G,Electronics,Cameras,5,1089.18,0.15,163.38,4629.0
20464,10400,PRD-00588,ApexBrand Tools Ultra C,Home & Kitchen,Tools,5,456.7,0.15,68.5,1941.0
20465,10400,PRD-00047,ZenMark Accessories Mini B,Electronics,Accessories,3,1009.75,0.15,151.46,2574.87
20466,10400,PRD-00075,ClearPath Cameras Premium O,Electronics,Cameras,1,1938.53,0.15,290.78,1647.75
20467,10401,PRD-00073,EcoGear Cameras Premium M,Electronics,Cameras,3,733.1,0.2,146.62,1759.44
20468,10402,PRD-00117,BrightCore Wearables Lite L,Electronics,Wearables,4,2350.49,0.2,470.1,7521.56
20469,10402,PRD-00527,NovaTech Cleaning Lite B,Home & Kitchen,Cleaning,2,296.76,0.2,59.35,474.82
20470,10403,PRD-00111,NovaTech Wearables Plus F,Electronics,Wearables,2,2428.47,0.0,0.0,4856.94
20471,10403,PRD-00490,NovaTech Cookware Premium J,Home & Kitchen,Cookware,3,190.06,0.0,0.0,570.18
20472,10403,PRD-00485,NovaTech Cookware Ultra E,Home & Kitchen,Cookware,5,221.55,0.0,0.0,1107.75
20473,10403,PRD-00110,SwiftPro Wearables Mini E,Electronics,Wearables,5,1884.73,0.0,0.0,9423.65
20474,10403,PRD-00506,SwiftPro Small Appliances Ultra K,Home & Kitchen,Small Appliances,2,284.67,0.0,0.0,569.34
20475,10404,PRD-00511,BrightCore Bedding Basic A,Home & Kitchen,Bedding,1,458.95,0.05,22.95,436.0
20476,10404,PRD-00556,SwiftPro Decor Plus A,Home & Kitchen,Decor,1,239.06,0.05,11.95,227.11
20477,10404,PRD-00116,ZenMark Wearables Pro K,Electronics,Wearables,5,1164.26,0.05,58.21,5530.25
20478,10405,PRD-00489,EcoGear Cookware Ultra I,Home & Kitchen,Cookware,5,498.98,0.1,49.9,2245.4
20479,10405,PRD-00155,EcoGear Labels Ultra E,Office Supplies,Labels,1,196.1,0.1,19.61,176.49
20480,10406,PRD-00458,NovaTech Accessories Premium H,Apparel,Accessories,5,155.52,0.25,38.88,583.2
20481,10406,PRD-00511,BrightCore Bedding Basic A,Home & Kitchen,Bedding,3,440.79,0.25,110.2,991.77
20482,10406,PRD-00333,ZenMark Sofas Basic C,Furniture,Sofas,1,3495.6,0.25,873.9,2621.7
20483,10407,PRD-00339,PrimeLine Sofas Premium I,Furniture,Sofas,4,2100.19,0.1,210.02,7560.68
20484,10407,PRD-00530,ClearPath Cleaning Mini E,Home & Kitchen,Cleaning,3,580.95,0.1,58.1,1568.55
20485,10408,PRD-00173,PrimeLine Pens & Pencils Ultra H,Office Supplies,Pens & Pencils,2,94.81,0.15,14.22,161.18
20486,10408,PRD-00374,BrightCore T-Shirts Ultra N,Apparel,T-Shirts,2,165.5,0.15,24.82,281.36
20487,10409,PRD-00453,ZenMark Accessories Max C,Apparel,Accessories,4,181.14,0.15,27.17,615.88
20488,10409,PRD-00512,NovaTech Bedding Mini B,Home & Kitchen,Bedding,1,420.9,0.15,63.13,357.77
20489,10409,PRD-00013,ZenMark Laptops Premium M,Electronics,Laptops,4,2030.03,0.15,304.5,6902.12
20490,10410,PRD-00405,PrimeLine Trousers Mini O,Apparel,Trousers,5,166.5,0.2,33.3,666.0
20491,10411,PRD-00027,PrimeLine Smartphones Pro L,Electronics,Smartphones,3,1218.44,0.0,0.0,3655.32
20492,10412,PRD-00559,EcoGear Decor Elite D,Home & Kitchen,Decor,2,414.09,0.0,0.0,828.18
20493,10412,PRD-00450,NovaTech Dresses Basic O,Apparel,Dresses,1,142.56,0.0,0.0,142.56
20494,10412,PRD-00539,ApexBrand Cleaning Mini N,Home & Kitchen,Cleaning,5,437.47,0.0,0.0,2187.35
20495,10413,PRD-00053,SwiftPro Accessories Max H,Electronics,Accessories,1,2186.07,0.25,546.52,1639.55
20496,10414,PRD-00484,ApexBrand Cookware Mini D,Home & Kitchen,Cookware,1,579.03,0.2,115.81,463.22
20497,10415,PRD-00273,PrimeLine Shelving Pro C,Furniture,Shelving,5,4630.16,0.2,926.03,18520.65
20498,10416,PRD-00328,PrimeLine Lamps Ultra M,Furniture,Lamps,5,5543.52,0.25,1385.88,20788.2
20499,10417,PRD-00201,SwiftPro Organizers Plus F,Office Supplies,Organizers,4,233.12,0.0,0.0,932.48
20500,10418,PRD-00567,SwiftPro Decor Elite L,Home & Kitchen,Decor,2,636.02,0.2,127.2,1017.64
20501,10419,PRD-00487,ApexBrand Cookware Basic G,Home & Kitchen,Cookware,5,603.1,0.2,120.62,2412.4
20502,10420,PRD-00285,ZenMark Shelving Premium O,Furniture,Shelving,3,3767.02,0.0,0.0,11301.06
20503,10421,PRD-00454,ZenMark Accessories Max D,Apparel,Accessories,3,101.39,0.0,0.0,304.17
20504,10421,PRD-00105,BrightCore Gaming Basic O,Electronics,Gaming,2,2676.96,0.0,0.0,5353.92
20505,10421,PRD-00179,ApexBrand Pens & Pencils Ultra N,Office Supplies,Pens & Pencils,1,57.45,0.0,0.0,57.45
20506,10422,PRD-00433,ClearPath Jackets Pro M,Apparel,Jackets,3,176.02,0.0,0.0,528.06
20507,10423,PRD-00329,ApexBrand Lamps Plus N,Furniture,Lamps,1,3908.62,0.0,0.0,3908.62
20508,10423,PRD-00279,BrightCore Shelving Mini I,Furniture,Shelving,2,5117.52,0.0,0.0,10235.04
20509,10424,PRD-00259,PrimeLine Chairs Pro D,Furniture,Chairs,2,3251.05,0.0,0.0,6502.1
20510,10425,PRD-00127,ClearPath Paper Elite G,Office Supplies,Paper,3,154.07,0.1,15.41,415.98
20511,10425,PRD-00593,PrimeLine Tools Plus H,Home & Kitchen,Tools,4,262.61,0.1,26.26,945.4
20512,10426,PRD-00278,BrightCore Shelving Plus H,Furniture,Shelving,4,4382.98,0.0,0.0,17531.92
20513,10427,PRD-00579,ClearPath Lighting Smart I,Home & Kitchen,Lighting,1,365.62,0.0,0.0,365.62
20514,10427,PRD-00156,BrightCore Labels Pro F,Office Supplies,Labels,5,67.46,0.0,0.0,337.3
20515,10428,PRD-00228,PrimeLine Notepads Lite C,Office Supplies,Notepads,4,93.22,0.25,23.3,279.68
20516,10428,PRD-00594,ApexBrand Tools Premium I,Home & Kitchen,Tools,2,272.99,0.25,68.25,409.48
20517,10429,PRD-00409,PrimeLine Shoes Elite D,Apparel,Shoes,3,329.91,0.1,32.99,890.76
20518,10429,PRD-00495,BrightCore Cookware Ultra O,Home & Kitchen,Cookware,1,728.7,0.1,72.87,655.83
20519,10430,PRD-00513,ZenMark Bedding Basic C,Home & Kitchen,Bedding,1,233.14,0.2,46.63,186.51
20520,10430,PRD-00359,NovaTech Cabinets Elite N,Furniture,Cabinets,4,1658.46,0.2,331.69,5307.08
20521,10430,PRD-00450,NovaTech Dresses Basic O,Apparel,Dresses,2,100.66,0.2,20.13,161.06
20522,10431,PRD-00498,NovaTech Small Appliances Basic C,Home & Kitchen,Small Appliances,5,762.64,0.05,38.13,3622.55
20523,10432,PRD-00552,BrightCore Storage Premium L,Home & Kitchen,Storage,3,393.58,0.0,0.0,1180.74
20524,10432,PRD-00230,ApexBrand Notepads Lite E,Office Supplies,Notepads,2,78.33,0.0,0.0,156.66
20525,10433,PRD-00249,ApexBrand Desks Smart I,Furniture,Desks,2,2346.93,0.1,234.69,4224.48
20526,10434,PRD-00037,ApexBrand Tablets Smart G,Electronics,Tablets,3,981.49,0.05,49.07,2797.26
20527,10434,PRD-00240,ClearPath Notepads Basic O,Office Supplies,Notepads,3,164.95,0.05,8.25,470.1
20528,10434,PRD-00417,SwiftPro Shoes Lite L,Apparel,Shoes,2,246.78,0.05,12.34,468.88
20529,10435,PRD-00065,ClearPath Cameras Smart E,Electronics,Cameras,5,1807.11,0.05,90.36,8583.75
20530,10435,PRD-00436,ApexBrand Dresses Pro A,Apparel,Dresses,2,284.85,0.05,14.24,541.22
20531,10436,PRD-00149,EcoGear Binders Ultra N,Office Supplies,Binders,5,215.33,0.0,0.0,1076.65
20532,10437,PRD-00411,EcoGear Shoes Lite F,Apparel,Shoes,1,142.04,0.05,7.1,134.94
20533,10437,PRD-00371,NovaTech T-Shirts Pro K,Apparel,T-Shirts,5,173.23,0.05,8.66,822.85
20534,10438,PRD-00307,ZenMark Filing Cabinets Plus G,Furniture,Filing Cabinets,3,3035.34,0.2,607.07,7284.81
20535,10438,PRD-00097,PrimeLine Gaming Basic G,Electronics,Gaming,4,3593.39,0.2,718.68,11498.84
20536,10439,PRD-00594,ApexBrand Tools Premium I,Home & Kitchen,Tools,1,267.26,0.2,53.45,213.81
20537,10440,PRD-00156,BrightCore Labels Pro F,Office Supplies,Labels,5,66.48,0.1,6.65,299.15
20538,10440,PRD-00535,SwiftPro Cleaning Basic J,Home & Kitchen,Cleaning,3,559.8,0.1,55.98,1511.46
20539,10440,PRD-00492,BrightCore Cookware Pro L,Home & Kitchen,Cookware,1,350.57,0.1,35.06,315.51
20540,10441,PRD-00338,SwiftPro Sofas Premium H,Furniture,Sofas,5,2478.08,0.0,0.0,12390.4
20541,10442,PRD-00596,ClearPath Tools Premium K,Home & Kitchen,Tools,2,480.28,0.1,48.03,864.5
20542,10443,PRD-00491,EcoGear Cookware Pro K,Home & Kitchen,Cookware,4,343.62,0.25,85.9,1030.88
20543,10444,PRD-00391,ApexBrand Trousers Max A,Apparel,Trousers,1,264.74,0.15,39.71,225.03
20544,10445,PRD-00441,NovaTech Dresses Mini F,Apparel,Dresses,2,213.06,0.0,0.0,426.12
20545,10446,PRD-00274,ClearPath Shelving Smart D,Furniture,Shelving,4,3474.75,0.25,868.69,10424.24
20546,10446,PRD-00179,ApexBrand Pens & Pencils Ultra N,Office Supplies,Pens & Pencils,1,51.05,0.25,12.76,38.29
20547,10446,PRD-00260,SwiftPro Chairs Max E,Furniture,Chairs,1,2498.68,0.25,624.67,1874.01
20548,10446,PRD-00309,NovaTech Filing Cabinets Ultra I,Furniture,Filing Cabinets,4,1595.46,0.25,398.86,4786.4
20549,10447,PRD-00085,SwiftPro Audio Mini J,Electronics,Audio,3,540.27,0.05,27.01,1539.78
20550,10447,PRD-00425,ClearPath Jackets Ultra E,Apparel,Jackets,1,200.86,0.05,10.04,190.82
20551,10448,PRD-00330,ApexBrand Lamps Lite O,Furniture,Lamps,4,2033.45,0.0,0.0,8133.8
20552,10449,PRD-00191,EcoGear Staplers Ultra K,Office Supplies,Staplers,4,84.35,0.15,12.65,286.8
20553,10450,PRD-00014,PrimeLine Laptops Elite N,Electronics,Laptops,2,2215.24,0.0,0.0,4430.48
20554,10451,PRD-00505,ZenMark Small Appliances Lite J,Home & Kitchen,Small Appliances,3,576.99,0.1,57.7,1557.87
20555,10452,PRD-00386,BrightCore Hoodies Pro K,Apparel,Hoodies,1,358.61,0.05,17.93,340.68
20556,10453,PRD-00316,NovaTech Lamps Pro A,Furniture,Lamps,1,1283.44,0.0,0.0,1283.44
20557,10454,PRD-00531,PrimeLine Cleaning Max F,Home & Kitchen,Cleaning,1,413.28,0.15,61.99,351.29
20558,10454,PRD-00295,PrimeLine Tables Basic J,Furniture,Tables,2,3101.95,0.15,465.29,5273.32
20559,10454,PRD-00402,ApexBrand Trousers Mini L,Apparel,Trousers,3,106.11,0.15,15.92,270.57
20560,10454,PRD-00217,PrimeLine Envelopes Ultra G,Office Supplies,Envelopes,1,196.63,0.15,29.49,167.14
20561,10454,PRD-00035,NovaTech Tablets Basic E,Electronics,Tablets,1,1950.36,0.15,292.55,1657.81
20562,10455,PRD-00192,SwiftPro Staplers Plus L,Office Supplies,Staplers,2,130.69,0.0,0.0,261.38
20563,10456,PRD-00284,SwiftPro Shelving Mini N,Furniture,Shelving,3,1557.7,0.2,311.54,3738.48
20564,10456,PRD-00085,SwiftPro Audio Mini J,Electronics,Audio,1,555.31,0.2,111.06,444.25
20565,10457,PRD-00420,ApexBrand Shoes Ultra O,Apparel,Shoes,3,168.01,0.05,8.4,478.83
20566,10458,PRD-00151,ZenMark Labels Smart A,Office Supplies,Labels,4,42.1,0.0,0.0,168.4
20567,10458,PRD-00554,ClearPath Storage Ultra N,Home & Kitchen,Storage,1,400.74,0.0,0.0,400.74
20568,10459,PRD-00508,ClearPath Small Appliances Mini M,Home & Kitchen,Small Appliances,5,430.58,0.0,0.0,2152.9
20569,10460,PRD-00064,ApexBrand Cameras Basic D,Electronics,Cameras,3,2526.96,0.15,379.04,6443.76
20570,10460,PRD-00111,NovaTech Wearables Plus F,Electronics,Wearables,5,2625.23,0.15,393.78,11157.25
20571,10461,PRD-00231,BrightCore Notepads Mini F,Office Supplies,Notepads,2,271.32,0.1,27.13,488.38
20572,10462,PRD-00047,ZenMark Accessories Mini B,Electronics,Accessories,5,1218.64,0.0,0.0,6093.2
20573,10463,PRD-00560,SwiftPro Decor Premium E,Home & Kitchen,Decor,2,486.44,0.0,0.0,972.88
20574,10464,PRD-00542,PrimeLine Storage Plus B,Home & Kitchen,Storage,3,373.38,0.0,0.0,1120.14
20575,10465,PRD-00137,ZenMark Binders Ultra B,Office Supplies,Binders,3,88.41,0.05,4.42,251.97
20576,10465,PRD-00305,NovaTech Filing Cabinets Mini E,Furniture,Filing Cabinets,5,3710.61,0.05,185.53,17625.4
20577,10465,PRD-00522,PrimeLine Bedding Elite L,Home & Kitchen,Bedding,3,723.19,0.05,36.16,2061.09
20578,10466,PRD-00363,NovaTech T-Shirts Plus C,Apparel,T-Shirts,4,211.05,0.0,0.0,844.2
20579,10466,PRD-00275,EcoGear Shelving Lite E,Furniture,Shelving,4,2349.61,0.0,0.0,9398.44
20580,10466,PRD-00496,BrightCore Small Appliances Max A,Home & Kitchen,Small Appliances,3,604.25,0.0,0.0,1812.75
20581,10467,PRD-00570,ClearPath Decor Ultra O,Home & Kitchen,Decor,2,567.16,0.25,141.79,850.74
20582,10467,PRD-00290,PrimeLine Tables Premium E,Furniture,Tables,2,2930.74,0.25,732.68,4396.12
20583,10467,PRD-00441,NovaTech Dresses Mini F,Apparel,Dresses,4,162.76,0.25,40.69,488.28
20584,10467,PRD-00376,NovaTech Hoodies Ultra A,Apparel,Hoodies,1,290.22,0.25,72.56,217.66
20585,10467,PRD-00599,ZenMark Tools Basic N,Home & Kitchen,Tools,5,358.12,0.25,89.53,1342.95
20586,10468,PRD-00452,ClearPath Accessories Smart B,Apparel,Accessories,4,138.45,0.1,13.84,498.44
20587,10469,PRD-00538,BrightCore Cleaning Elite M,Home & Kitchen,Cleaning,5,231.61,0.1,23.16,1042.25
20588,10470,PRD-00499,BrightCore Small Appliances Basic D,Home & Kitchen,Small Appliances,1,597.49,0.1,59.75,537.74
20589,10471,PRD-00318,EcoGear Lamps Ultra C,Furniture,Lamps,5,2469.06,0.0,0.0,12345.3
20590,10471,PRD-00281,EcoGear Shelving Smart K,Furniture,Shelving,2,1466.17,0.0,0.0,2932.34
20591,10471,PRD-00376,NovaTech Hoodies Ultra A,Apparel,Hoodies,1,240.74,0.0,0.0,240.74
20592,10472,PRD-00582,ClearPath Lighting Pro L,Home & Kitchen,Lighting,3,351.91,0.0,0.0,1055.73
20593,10473,PRD-00338,SwiftPro Sofas Premium H,Furniture,Sofas,1,2342.46,0.15,351.37,1991.09
20594,10474,PRD-00338,SwiftPro Sofas Premium H,Furniture,Sofas,2,2782.79,0.05,139.14,5287.3
20595,10474,PRD-00039,NovaTech Tablets Plus I,Electronics,Tablets,2,884.99,0.05,44.25,1681.48
20596,10475,PRD-00018,SwiftPro Smartphones Lite C,Electronics,Smartphones,4,1239.2,0.0,0.0,4956.8
20597,10476,PRD-00353,SwiftPro Cabinets Smart H,Furniture,Cabinets,2,2595.54,0.25,648.88,3893.32
20598,10476,PRD-00269,BrightCore Chairs Elite N,Furniture,Chairs,5,3020.41,0.25,755.1,11326.55
20599,10476,PRD-00149,EcoGear Binders Ultra N,Office Supplies,Binders,4,228.76,0.25,57.19,686.28
20600,10476,PRD-00025,EcoGear Smartphones Premium J,Electronics,Smartphones,1,1559.82,0.25,389.96,1169.86
20601,10476,PRD-00203,ApexBrand Organizers Pro H,Office Supplies,Organizers,2,95.68,0.25,23.92,143.52
20602,10476,PRD-00355,ClearPath Cabinets Ultra J,Furniture,Cabinets,4,2770.97,0.25,692.74,8312.92
20603,10477,PRD-00094,ApexBrand Gaming Pro D,Electronics,Gaming,4,1332.1,0.15,199.81,4529.16
20604,10477,PRD-00456,ClearPath Accessories Pro F,Apparel,Accessories,1,201.6,0.15,30.24,171.36
20605,10477,PRD-00437,ZenMark Dresses Lite B,Apparel,Dresses,5,222.87,0.15,33.43,947.2
20606,10477,PRD-00502,EcoGear Small Appliances Mini G,Home & Kitchen,Small Appliances,4,601.96,0.15,90.29,2046.68
20607,10478,PRD-00181,ApexBrand Staplers Pro A,Office Supplies,Staplers,2,36.44,0.1,3.64,65.6
20608,10479,PRD-00317,ZenMark Lamps Premium B,Furniture,Lamps,1,2298.55,0.0,0.0,2298.55
20609,10480,PRD-00337,ZenMark Sofas Lite G,Furniture,Sofas,2,3760.64,0.0,0.0,7521.28
20610,10481,PRD-00347,BrightCore Cabinets Smart B,Furniture,Cabinets,4,1396.97,0.0,0.0,5587.88
20611,10481,PRD-00374,BrightCore T-Shirts Ultra N,Apparel,T-Shirts,1,152.26,0.0,0.0,152.26
20612,10482,PRD-00548,NovaTech Storage Basic H,Home & Kitchen,Storage,5,407.79,0.25,101.95,1529.2
20613,10483,PRD-00272,PrimeLine Shelving Smart B,Furniture,Shelving,1,4626.47,0.0,0.0,4626.47
20614,10483,PRD-00249,ApexBrand Desks Smart I,Furniture,Desks,2,1899.74,0.0,0.0,3799.48
20615,10483,PRD-00240,ClearPath Notepads Basic O,Office Supplies,Notepads,5,159.15,0.0,0.0,795.75
20616,10483,PRD-00236,BrightCore Notepads Basic K,Office Supplies,Notepads,3,111.57,0.0,0.0,334.71
20617,10484,PRD-00051,BrightCore Accessories Elite F,Electronics,Accessories,5,1541.07,0.25,385.27,5779.0
20618,10484,PRD-00445,NovaTech Dresses Smart J,Apparel,Dresses,2,140.75,0.25,35.19,211.12
20619,10484,PRD-00384,NovaTech Hoodies Plus I,Apparel,Hoodies,2,250.1,0.25,62.52,375.16
20620,10485,PRD-00585,EcoGear Lighting Lite O,Home & Kitchen,Lighting,2,352.96,0.0,0.0,705.92
20621,10485,PRD-00297,PrimeLine Tables Basic L,Furniture,Tables,2,1608.71,0.0,0.0,3217.42
20622,10486,PRD-00135,PrimeLine Paper Mini O,Office Supplies,Paper,2,121.25,0.25,30.31,181.88
20623,10486,PRD-00595,ApexBrand Tools Smart J,Home & Kitchen,Tools,3,237.6,0.25,59.4,534.6
20624,10486,PRD-00370,BrightCore T-Shirts Pro J,Apparel,T-Shirts,5,88.8,0.25,22.2,333.0
20625,10487,PRD-00135,PrimeLine Paper Mini O,Office Supplies,Paper,4,108.05,0.25,27.01,324.16
20626,10487,PRD-00191,EcoGear Staplers Ultra K,Office Supplies,Staplers,4,76.19,0.25,19.05,228.56
20627,10487,PRD-00349,ZenMark Cabinets Elite D,Furniture,Cabinets,2,3443.96,0.25,860.99,5165.94
20628,10488,PRD-00370,BrightCore T-Shirts Pro J,Apparel,T-Shirts,3,59.03,0.25,14.76,132.81
20629,10488,PRD-00085,SwiftPro Audio Mini J,Electronics,Audio,3,472.8,0.25,118.2,1063.8
20630,10488,PRD-00103,EcoGear Gaming Lite M,Electronics,Gaming,1,1130.64,0.25,282.66,847.98
20631,10489,PRD-00162,ZenMark Labels Premium L,Office Supplies,Labels,4,108.83,0.2,21.77,348.24
20632,10489,PRD-00448,SwiftPro Dresses Pro M,Apparel,Dresses,1,161.57,0.2,32.31,129.26
20633,10490,PRD-00503,SwiftPro Small Appliances Pro H,Home & Kitchen,Small Appliances,2,865.17,0.0,0.0,1730.34
20634,10490,PRD-00071,ApexBrand Cameras Smart K,Electronics,Cameras,2,1472.36,0.0,0.0,2944.72
20635,10491,PRD-00143,ClearPath Binders Ultra H,Office Supplies,Binders,5,96.24,0.1,9.62,433.1
20636,10492,PRD-00434,PrimeLine Jackets Basic N,Apparel,Jackets,3,134.2,0.2,26.84,322.08
20637,10492,PRD-00256,ApexBrand Chairs Ultra A,Furniture,Chairs,1,3506.31,0.2,701.26,2805.05
20638,10493,PRD-00207,BrightCore Organizers Smart L,Office Supplies,Organizers,1,95.37,0.2,19.07,76.3
20639,10493,PRD-00107,ClearPath Wearables Ultra B,Electronics,Wearables,2,2951.02,0.2,590.2,4721.64
20640,10494,PRD-00412,ApexBrand Shoes Basic G,Apparel,Shoes,1,260.74,0.1,26.07,234.67
20641,10494,PRD-00323,ZenMark Lamps Mini H,Furniture,Lamps,5,2844.27,0.1,284.43,12799.2
20642,10494,PRD-00295,PrimeLine Tables Basic J,Furniture,Tables,1,3632.38,0.1,363.24,3269.14
20643,10494,PRD-00262,ApexBrand Chairs Pro G,Furniture,Chairs,3,3685.78,0.1,368.58,9951.6
20644,10494,PRD-00361,SwiftPro T-Shirts Plus A,Apparel,T-Shirts,1,222.05,0.1,22.2,199.85
20645,10494,PRD-00236,BrightCore Notepads Basic K,Office Supplies,Notepads,2,94.41,0.1,9.44,169.94
20646,10495,PRD-00567,SwiftPro Decor Elite L,Home & Kitchen,Decor,1,711.92,0.05,35.6,676.32
20647,10495,PRD-00358,NovaTech Cabinets Max M,Furniture,Cabinets,4,2678.86,0.05,133.94,10179.68
20648,10495,PRD-00002,EcoGear Laptops Basic B,Electronics,Laptops,2,3819.81,0.05,190.99,7257.64
20649,10495,PRD-00335,PrimeLine Sofas Smart E,Furniture,Sofas,2,4789.98,0.05,239.5,9100.96
20650,10495,PRD-00462,ZenMark Accessories Plus L,Apparel,Accessories,3,146.32,0.05,7.32,417.0
20651,10496,PRD-00167,BrightCore Pens & Pencils Pro B,Office Supplies,Pens & Pencils,2,104.08,0.15,15.61,176.94
20652,10496,PRD-00223,EcoGear Envelopes Pro M,Office Supplies,Envelopes,2,118.4,0.15,17.76,201.28
20653,10497,PRD-00120,NovaTech Wearables Lite O,Electronics,Wearables,1,2045.37,0.0,0.0,2045.37
20654,10497,PRD-00158,PrimeLine Labels Smart H,Office Supplies,Labels,4,162.95,0.0,0.0,651.8
20655,10498,PRD-00448,SwiftPro Dresses Pro M,Apparel,Dresses,3,171.74,0.15,25.76,437.94
20656,10499,PRD-00581,BrightCore Lighting Premium K,Home & Kitchen,Lighting,2,389.65,0.25,97.41,584.48
20657,10499,PRD-00504,ClearPath Small Appliances Max I,Home & Kitchen,Small Appliances,2,216.15,0.25,54.04,324.22
20658,10499,PRD-00559,EcoGear Decor Elite D,Home & Kitchen,Decor,3,457.75,0.25,114.44,1029.93
20659,10500,PRD-00260,SwiftPro Chairs Max E,Furniture,Chairs,4,2605.74,0.05,130.29,9901.8
20660,10500,PRD-00155,EcoGear Labels Ultra E,Office Supplies,Labels,4,195.36,0.05,9.77,742.36
20661,10500,PRD-00387,EcoGear Hoodies Basic L,Apparel,Hoodies,5,187.66,0.05,9.38,891.4
20662,10500,PRD-00427,ClearPath Jackets Ultra G,Apparel,Jackets,5,175.58,0.05,8.78,834.0
20663,10501,PRD-00080,EcoGear Audio Basic E,Electronics,Audio,5,1859.83,0.1,185.98,8369.25
20664,10502,PRD-00180,NovaTech Pens & Pencils Ultra O,Office Supplies,Pens & Pencils,5,118.95,0.15,17.84,505.55
20665,10503,PRD-00503,SwiftPro Small Appliances Pro H,Home & Kitchen,Small Appliances,5,901.78,0.0,0.0,4508.9
20666,10504,PRD-00222,NovaTech Envelopes Elite L,Office Supplies,Envelopes,3,70.07,0.05,3.5,199.71
20667,10504,PRD-00226,NovaTech Notepads Elite A,Office Supplies,Notepads,5,187.87,0.05,9.39,892.4
20668,10504,PRD-00182,PrimeLine Staplers Plus B,Office Supplies,Staplers,4,97.99,0.05,4.9,372.36
20669,10505,PRD-00210,EcoGear Organizers Elite O,Office Supplies,Organizers,3,146.65,0.0,0.0,439.95
20670,10506,PRD-00460,ZenMark Accessories Smart J,Apparel,Accessories,1,157.89,0.2,31.58,126.31
20671,10507,PRD-00110,SwiftPro Wearables Mini E,Electronics,Wearables,5,1600.28,0.0,0.0,8001.4
20672,10507,PRD-00365,SwiftPro T-Shirts Premium E,Apparel,T-Shirts,4,213.36,0.0,0.0,853.44
20673,10507,PRD-00026,EcoGear Smartphones Mini K,Electronics,Smartphones,5,1330.31,0.0,0.0,6651.55
20674,10508,PRD-00292,ApexBrand Tables Elite G,Furniture,Tables,2,3661.09,0.0,0.0,7322.18
20675,10508,PRD-00349,ZenMark Cabinets Elite D,Furniture,Cabinets,2,3002.73,0.0,0.0,6005.46
20676,10508,PRD-00397,BrightCore Trousers Plus G,Apparel,Trousers,3,161.55,0.0,0.0,484.65
20677,10508,PRD-00362,ClearPath T-Shirts Mini B,Apparel,T-Shirts,2,139.89,0.0,0.0,279.78
20678,10508,PRD-00087,ClearPath Audio Ultra L,Electronics,Audio,2,1521.21,0.0,0.0,3042.42
20679,10509,PRD-00484,ApexBrand Cookware Mini D,Home & Kitchen,Cookware,2,599.94,0.25,149.99,899.9
20680,10510,PRD-00477,ClearPath Sportswear Elite L,Apparel,Sportswear,3,233.74,0.15,35.06,596.04
20681,10511,PRD-00016,NovaTech Smartphones Lite A,Electronics,Smartphones,2,755.32,0.15,113.3,1284.04
20682,10512,PRD-00382,ApexBrand Hoodies Lite G,Apparel,Hoodies,5,340.23,0.1,34.02,1531.05
20683,10513,PRD-00051,BrightCore Accessories Elite F,Electronics,Accessories,1,1334.98,0.0,0.0,1334.98
20684,10513,PRD-00523,PrimeLine Bedding Elite M,Home & Kitchen,Bedding,3,330.73,0.0,0.0,992.19
20685,10513,PRD-00395,EcoGear Trousers Pro E,Apparel,Trousers,1,291.94,0.0,0.0,291.94
20686,10514,PRD-00023,SwiftPro Smartphones Ultra H,Electronics,Smartphones,1,1387.48,0.0,0.0,1387.48
20687,10515,PRD-00362,ClearPath T-Shirts Mini B,Apparel,T-Shirts,4,138.15,0.0,0.0,552.6
20688,10516,PRD-00083,ApexBrand Audio Max H,Electronics,Audio,1,3844.35,0.15,576.65,3267.7
20689,10517,PRD-00527,NovaTech Cleaning Lite B,Home & Kitchen,Cleaning,5,356.32,0.0,0.0,1781.6
20690,10517,PRD-00560,SwiftPro Decor Premium E,Home & Kitchen,Decor,4,549.71,0.0,0.0,2198.84
