lead_id,customer_id,created_date,source,status,follow_up_date
14882,,2025-06-30,LinkedIn,Contacted,2025-07-08
14883,,2026-01-29,Referral,Qualified,2026-01-30
14884,,2023-06-23,TikTok,Contacted,2023-07-03
14885,,2024-04-21,Organic,Lost,
14886,,2023-02-05,Referral,Lost,
14887,,2024-05-10,Direct,Contacted,2024-05-15
14888,,2026-02-21,TikTok,Lost,
14889,,2023-08-10,LinkedIn,Qualified,2023-08-18
14890,,2023-02-02,TikTok,New,
14891,,2025-06-27,Organic,Qualified,2025-06-28
14892,,2023-11-20,Direct,Contacted,2023-11-26
14893,,2024-07-09,Direct,Qualified,2024-07-10
14894,,2023-05-06,Facebook Ads,Lost,
14895,,2023-04-08,LinkedIn,Qualified,2023-04-17
14896,,2023-10-08,Google Ads,Lost,
14897,,2026-05-17,LinkedIn,Qualified,2026-05-26
14898,,2024-11-22,TikTok,Lost,
14899,,2024-06-26,Facebook Ads,Contacted,2024-06-28
14900,,2024-12-31,Direct,Contacted,2025-01-06
14901,,2024-02-24,Referral,Lost,
14902,,2023-04-21,TikTok,Contacted,2023-04-22
14903,,2025-09-18,Facebook Ads,Lost,
14904,,2025-03-28,Direct,Qualified,2025-04-10
14905,,2023-01-24,Organic,Qualified,2023-01-28
14906,,2025-07-29,Referral,Lost,
14907,,2025-04-11,Referral,New,
14908,,2024-06-02,Referral,Qualified,2024-06-15
14909,,2025-06-02,Direct,New,
14910,,2025-03-19,Google Ads,Qualified,2025-03-24
14911,,2025-05-24,Google Ads,Lost,
14912,,2023-07-18,Direct,Contacted,2023-07-28
14913,,2025-09-04,TikTok,Lost,
14914,,2025-05-04,Facebook Ads,Qualified,2025-05-07
14915,,2026-02-24,Referral,Qualified,2026-02-28
14916,,2025-02-12,Referral,Qualified,2025-02-25
14917,,2023-11-17,Organic,Qualified,2023-11-29
14918,,2026-05-02,Google Ads,Qualified,2026-05-14
14919,,2023-03-18,Organic,Qualified,2023-03-19
14920,,2025-05-12,Google Ads,Qualified,2025-05-24
14921,,2026-01-07,Google Ads,Qualified,2026-01-08
14922,,2023-06-29,TikTok,Lost,
14923,,2023-04-22,Referral,Contacted,2023-04-28
14924,,2025-04-30,Facebook Ads,Qualified,2025-05-01
14925,,2023-03-30,TikTok,Qualified,2023-04-11
14926,,2024-01-11,LinkedIn,Qualified,2024-01-19
14927,,2024-06-28,Google Ads,New,
14928,,2025-09-16,Referral,Qualified,2025-09-29
14929,,2023-10-17,Organic,Contacted,2023-10-19
14930,,2025-10-03,Direct,Contacted,2025-10-06
14931,,2026-01-05,Referral,Qualified,2026-01-11
14932,,2024-12-31,Direct,Contacted,2025-01-02
14933,,2026-05-07,Facebook Ads,Qualified,2026-05-09
14934,,2024-07-13,LinkedIn,Qualified,2024-07-22
14935,,2025-03-02,LinkedIn,Qualified,2025-03-05
14936,,2026-01-06,TikTok,Lost,
14937,,2024-12-06,TikTok,Lost,
14938,,2023-06-03,Referral,Qualified,2023-06-10
14939,,2026-05-25,Referral,Qualified,2026-06-08
14940,,2024-03-08,LinkedIn,Qualified,2024-03-09
14941,,2025-06-13,Google Ads,Lost,
14942,,2024-05-22,Referral,New,
14943,,2024-01-23,TikTok,Qualified,2024-01-27
14944,,2025-04-23,Organic,Lost,
14945,,2026-02-07,Direct,Qualified,2026-02-12
14946,,2024-02-18,Google Ads,Contacted,2024-02-23
14947,,2024-06-21,Referral,Qualified,2024-06-24
14948,,2025-06-20,Google Ads,Contacted,2025-06-25
14949,,2024-05-10,Facebook Ads,Lost,
14950,,2023-07-16,Google Ads,Lost,
14951,,2024-07-12,Referral,Qualified,2024-07-24
14952,,2024-01-29,Organic,Qualified,2024-01-30
14953,,2026-02-13,Google Ads,Lost,
14954,,2024-01-29,Referral,New,
14955,,2026-05-10,Google Ads,New,
14956,,2025-11-14,Direct,Contacted,2025-11-27
14957,,2024-03-15,TikTok,New,
14958,,2024-07-22,Google Ads,Qualified,2024-07-25
14959,,2025-06-22,Google Ads,Contacted,2025-07-03
14960,,2024-09-04,TikTok,Lost,
14961,,2023-08-31,TikTok,New,
14962,,2023-06-08,Direct,New,
14963,,2025-01-23,Direct,Contacted,2025-01-28
14964,,2026-05-01,Organic,New,
14965,,2025-12-15,Google Ads,Lost,
14966,,2025-06-07,Google Ads,Contacted,2025-06-19
14967,,2024-12-07,Organic,Qualified,2024-12-17
14968,,2025-06-02,Google Ads,Lost,
14969,,2023-07-27,LinkedIn,Qualified,2023-08-02
14970,,2025-11-14,Google Ads,Contacted,2025-11-16
14971,,2024-11-27,TikTok,New,
14972,,2023-05-19,Facebook Ads,Qualified,2023-05-31
14973,,2026-04-15,TikTok,Qualified,2026-04-24
14974,,2025-10-19,TikTok,Qualified,2025-10-22
14975,,2025-11-06,TikTok,Qualified,2025-11-09
14976,,2023-07-16,LinkedIn,Qualified,2023-07-24
14977,,2025-12-08,Referral,Lost,
14978,,2024-12-17,Google Ads,New,
14979,,2023-05-15,Organic,Qualified,2023-05-21
14980,,2025-07-12,Direct,Qualified,2025-07-22
14981,,2026-04-23,Referral,Lost,
14982,,2023-04-21,Organic,Qualified,2023-05-05
14983,,2026-01-21,LinkedIn,Lost,
14984,,2023-12-24,TikTok,Lost,
14985,,2023-11-16,Organic,Qualified,2023-11-26
14986,,2026-04-13,Direct,Lost,
14987,,2025-05-21,Direct,Contacted,2025-06-04
14988,,2025-08-14,Direct,Contacted,2025-08-20
14989,,2023-08-27,Organic,New,
14990,,2023-04-18,Google Ads,Contacted,2023-05-02
14991,,2024-03-01,Referral,Qualified,2024-03-12
14992,,2025-10-23,LinkedIn,Qualified,2025-10-29
14993,,2025-04-30,Referral,Lost,
14994,,2024-04-08,Organic,Qualified,2024-04-11
14995,,2026-03-15,Facebook Ads,New,
14996,,2025-06-27,Google Ads,Contacted,2025-06-29
14997,,2023-03-07,Google Ads,Lost,
14998,,2025-02-03,Facebook Ads,Qualified,2025-02-13
14999,,2026-02-25,Direct,Contacted,2026-03-10
15000,,2024-07-17,Organic,Lost,
15001,,2025-11-15,Google Ads,Contacted,2025-11-21
15002,,2023-12-07,Referral,Lost,
15003,,2026-02-01,Direct,Qualified,2026-02-11
15004,,2023-10-14,Referral,Lost,
15005,,2023-03-02,LinkedIn,New,
15006,,2025-02-03,TikTok,Qualified,2025-02-13
15007,,2025-07-16,Direct,New,
15008,,2025-10-03,Direct,Qualified,2025-10-09
15009,,2024-02-29,Google Ads,Lost,
15010,,2025-10-10,Google Ads,New,
15011,,2024-12-07,TikTok,Lost,
15012,,2023-11-08,Google Ads,Contacted,2023-11-19
15013,,2023-08-11,Google Ads,Contacted,2023-08-14
15014,,2024-08-04,Organic,Qualified,2024-08-09
15015,,2023-10-11,Referral,Qualified,2023-10-18
15016,,2024-09-21,Organic,Qualified,2024-09-24
15017,,2025-07-18,Facebook Ads,Contacted,2025-07-29
15018,,2025-07-02,Direct,Contacted,2025-07-13
15019,,2025-03-24,LinkedIn,Qualified,2025-04-07
15020,,2024-12-04,Direct,Qualified,2024-12-11
15021,,2024-05-20,TikTok,Qualified,2024-05-24
15022,,2023-01-28,Google Ads,Contacted,2023-02-03
15023,,2025-07-23,Organic,New,
15024,,2025-07-27,Google Ads,Qualified,2025-08-09
15025,,2026-05-15,Google Ads,Contacted,2026-05-26
15026,,2025-09-01,Referral,Qualified,2025-09-14
15027,,2025-10-05,LinkedIn,Contacted,2025-10-07
15028,,2023-04-04,TikTok,Lost,
15029,,2024-08-04,Organic,Qualified,2024-08-13
15030,,2024-03-12,TikTok,Contacted,2024-03-24
15031,,2023-11-02,Google Ads,Lost,
15032,,2024-04-07,Organic,Qualified,2024-04-08
15033,,2024-12-01,Facebook Ads,Qualified,2024-12-09
15034,,2024-08-25,LinkedIn,Lost,
15035,,2024-05-09,Google Ads,Contacted,2024-05-18
15036,,2023-08-10,Google Ads,Contacted,2023-08-22
15037,,2025-12-08,Referral,Qualified,2025-12-22
15038,,2024-04-10,LinkedIn,Qualified,2024-04-17
15039,,2025-05-01,Direct,Contacted,2025-05-14
15040,,2025-05-29,TikTok,Qualified,2025-06-04
15041,,2025-07-03,TikTok,Qualified,2025-07-15
15042,,2023-10-10,TikTok,Qualified,2023-10-15
15043,,2023-02-19,TikTok,Qualified,2023-03-04
15044,,2025-05-25,Referral,Qualified,2025-06-03
15045,,2025-11-16,LinkedIn,Qualified,2025-11-25
15046,,2024-09-05,Organic,Qualified,2024-09-09
15047,,2025-08-06,Facebook Ads,New,
15048,,2023-05-16,Facebook Ads,New,
15049,,2024-06-10,TikTok,Contacted,2024-06-15
15050,,2025-01-12,Facebook Ads,New,
15051,,2025-05-19,Organic,Qualified,2025-06-02
15052,,2023-06-28,LinkedIn,Lost,
15053,,2025-12-29,Referral,New,
15054,,2024-10-25,LinkedIn,Qualified,2024-11-03
15055,,2023-12-28,Referral,Contacted,2024-01-11
15056,,2024-07-21,Google Ads,Lost,
15057,,2025-09-15,TikTok,Qualified,2025-09-24
15058,,2023-03-29,LinkedIn,Qualified,2023-03-31
15059,,2023-02-15,TikTok,Lost,
15060,,2023-09-15,Facebook Ads,Contacted,2023-09-26
15061,,2024-03-26,Direct,Qualified,2024-03-29
15062,,2023-01-10,LinkedIn,Qualified,2023-01-13
15063,,2023-03-11,TikTok,Qualified,2023-03-23
15064,,2025-11-27,LinkedIn,Qualified,2025-12-09
15065,,2024-01-27,Direct,Qualified,2024-02-04
15066,,2025-05-05,TikTok,Qualified,2025-05-10
15067,,2025-08-09,LinkedIn,Lost,
15068,,2024-10-11,Referral,New,
15069,,2024-10-26,LinkedIn,Qualified,2024-11-03
15070,,2023-01-21,TikTok,Lost,
15071,,2023-07-05,Facebook Ads,Lost,
15072,,2025-04-28,TikTok,Contacted,2025-05-05
15073,,2023-08-20,Direct,Contacted,2023-08-26
15074,,2025-02-24,Organic,Qualified,2025-03-09
15075,,2023-09-30,Direct,New,
15076,,2025-04-15,Referral,Lost,
15077,,2023-01-26,Organic,New,
15078,,2025-09-11,Facebook Ads,Lost,
15079,,2025-08-18,Direct,Qualified,2025-08-25
15080,,2023-08-07,Referral,Qualified,2023-08-17
15081,,2024-02-07,Facebook Ads,New,
15082,,2026-04-17,Google Ads,Qualified,2026-04-26
15083,,2023-09-09,Facebook Ads,Contacted,2023-09-13
15084,,2024-10-30,Google Ads,Lost,
15085,,2023-12-26,LinkedIn,New,
15086,,2024-12-13,TikTok,Qualified,2024-12-15
15087,,2024-10-10,Google Ads,Qualified,2024-10-14
15088,,2024-06-06,Organic,Contacted,2024-06-20
15089,,2025-01-29,LinkedIn,Qualified,2025-02-07
15090,,2023-12-30,Organic,Qualified,2024-01-06
15091,,2024-05-10,Referral,New,
15092,,2024-08-03,Google Ads,New,
15093,,2023-04-26,LinkedIn,Lost,
15094,,2024-06-27,Google Ads,Lost,
15095,,2026-05-22,LinkedIn,Qualified,2026-05-31
15096,,2024-09-12,LinkedIn,Lost,
15097,,2026-01-10,Facebook Ads,Contacted,2026-01-19
15098,,2025-01-08,Google Ads,Lost,
15099,,2026-02-22,LinkedIn,Qualified,2026-02-26
15100,,2023-11-30,LinkedIn,New,
15101,,2023-03-26,TikTok,Lost,
15102,,2025-11-23,Google Ads,New,
15103,,2024-11-19,LinkedIn,Qualified,2024-11-27
15104,,2025-09-16,TikTok,Contacted,2025-09-17
15105,,2026-03-31,Facebook Ads,Qualified,2026-04-04
15106,,2024-10-26,LinkedIn,Qualified,2024-11-08
15107,,2024-09-26,Google Ads,Lost,
15108,,2023-01-23,Google Ads,Lost,
15109,,2024-03-13,Direct,Qualified,2024-03-25
15110,,2024-04-19,Organic,Lost,
15111,,2023-09-02,Direct,Qualified,2023-09-15
15112,,2024-05-04,Organic,New,
15113,,2024-06-20,Google Ads,Qualified,2024-06-30
15114,,2023-11-07,Direct,Qualified,2023-11-15
15115,,2023-01-20,Referral,Qualified,2023-01-22
15116,,2024-08-16,Facebook Ads,Qualified,2024-08-23
15117,,2024-12-29,Referral,Contacted,2025-01-05
15118,,2024-07-15,LinkedIn,Contacted,2024-07-17
15119,,2024-03-06,Direct,Qualified,2024-03-08
15120,,2023-04-29,Organic,Lost,
15121,,2023-10-19,TikTok,Qualified,2023-10-24
15122,,2026-03-20,Facebook Ads,New,
15123,,2026-03-10,Organic,Contacted,2026-03-11
15124,,2023-02-24,TikTok,New,
15125,,2025-04-10,Organic,Lost,
15126,,2024-07-23,LinkedIn,Qualified,2024-07-27
15127,,2024-11-14,Facebook Ads,Qualified,2024-11-17
15128,,2023-03-24,Direct,Qualified,2023-03-26
15129,,2025-05-02,Google Ads,Qualified,2025-05-05
15130,,2024-04-03,Organic,Lost,
15131,,2024-12-10,LinkedIn,Contacted,2024-12-22
15132,,2025-06-20,TikTok,Contacted,2025-06-23
15133,,2023-04-07,TikTok,Qualified,2023-04-16
15134,,2023-06-29,Referral,Contacted,2023-07-13
15135,,2023-05-08,Organic,Contacted,2023-05-21
15136,,2024-03-14,Facebook Ads,Lost,
15137,,2023-09-06,LinkedIn,Lost,
15138,,2023-11-03,Direct,New,
15139,,2024-01-03,Direct,Qualified,2024-01-13
15140,,2024-07-18,Facebook Ads,New,
15141,,2024-03-13,Referral,Qualified,2024-03-20
15142,,2023-12-22,Organic,Contacted,2024-01-05
15143,,2023-06-24,Referral,Lost,
15144,,2026-05-21,Direct,New,
15145,,2023-11-20,Organic,Qualified,2023-11-22
15146,,2023-02-17,Organic,Qualified,2023-03-01
15147,,2024-09-06,TikTok,Qualified,2024-09-15
15148,,2023-09-17,Facebook Ads,Qualified,2023-09-25
15149,,2023-08-21,Facebook Ads,Qualified,2023-08-25
15150,,2025-06-18,TikTok,Qualified,2025-06-29
15151,,2023-03-26,Facebook Ads,Contacted,2023-04-06
15152,,2024-02-27,TikTok,Contacted,2024-03-12
15153,,2025-09-16,Facebook Ads,Qualified,2025-09-27
15154,,2024-01-01,Organic,Lost,
15155,,2023-12-01,LinkedIn,Lost,
15156,,2024-06-28,LinkedIn,Qualified,2024-06-29
15157,,2023-08-27,Direct,Lost,
15158,,2023-02-18,LinkedIn,Qualified,2023-02-23
15159,,2025-12-01,Organic,New,
15160,,2026-02-01,LinkedIn,Qualified,2026-02-11
15161,,2023-01-09,LinkedIn,Lost,
15162,,2026-02-25,Google Ads,New,
15163,,2024-12-14,Facebook Ads,Lost,
15164,,2025-11-01,Referral,Contacted,2025-11-02
15165,,2024-07-14,TikTok,Qualified,2024-07-16
15166,,2026-05-16,TikTok,Qualified,2026-05-26
15167,,2025-06-25,TikTok,Lost,
15168,,2023-04-22,LinkedIn,Lost,
15169,,2026-01-03,LinkedIn,Contacted,2026-01-16
15170,,2025-11-22,Referral,Lost,
15171,,2023-01-19,Referral,New,
15172,,2023-08-28,Organic,Qualified,2023-08-31
15173,,2025-01-22,Direct,Lost,
15174,,2023-04-02,Referral,Lost,
15175,,2024-06-22,Google Ads,Lost,
15176,,2024-11-02,LinkedIn,Contacted,2024-11-16
15177,,2026-03-28,Referral,Qualified,2026-04-06
15178,,2024-11-13,Google Ads,New,
15179,,2024-09-10,Referral,Lost,
15180,,2025-02-11,TikTok,Contacted,2025-02-22
15181,,2024-11-07,Referral,Contacted,2024-11-21
15182,,2024-09-10,Organic,New,
15183,,2025-10-28,Direct,Qualified,2025-11-08
15184,,2025-05-19,TikTok,Qualified,2025-05-25
15185,,2025-08-04,Referral,Contacted,2025-08-13
15186,,2024-08-03,TikTok,New,
15187,,2024-08-29,Direct,Contacted,2024-09-05
15188,,2026-01-27,Direct,Lost,
15189,,2024-04-09,Google Ads,Contacted,2024-04-11
15190,,2025-07-20,Google Ads,Contacted,2025-08-02
15191,,2025-09-26,Facebook Ads,Qualified,2025-10-01
15192,,2025-08-13,Organic,Lost,
15193,,2026-04-14,Organic,Lost,
15194,,2023-01-26,Google Ads,Qualified,2023-02-05
15195,,2023-06-05,Organic,Lost,
15196,,2025-11-05,Organic,Qualified,2025-11-17
15197,,2025-12-14,Direct,Lost,
15198,,2023-03-09,Referral,Qualified,2023-03-22
15199,,2025-07-02,Referral,Contacted,2025-07-07
15200,,2025-07-22,TikTok,Contacted,2025-07-30
15201,,2023-07-17,LinkedIn,New,
15202,,2023-05-17,Referral,Lost,
15203,,2024-09-16,Referral,New,
15204,,2025-10-17,Referral,New,
15205,,2026-04-23,LinkedIn,New,
15206,,2024-03-15,Facebook Ads,Qualified,2024-03-28
15207,,2023-01-02,Facebook Ads,Qualified,2023-01-09
15208,,2023-09-07,LinkedIn,Qualified,2023-09-20
15209,,2023-05-04,LinkedIn,New,
15210,,2025-01-27,Referral,Qualified,2025-01-30
15211,,2023-02-20,Organic,New,
15212,,2026-01-19,Referral,New,
15213,,2024-11-25,LinkedIn,Lost,
15214,,2023-05-27,Organic,Lost,
15215,,2024-11-15,Organic,Qualified,2024-11-28
15216,,2024-05-13,LinkedIn,Qualified,2024-05-20
15217,,2025-01-19,Direct,Lost,
15218,,2025-09-13,TikTok,New,
15219,,2025-11-07,Facebook Ads,New,
15220,,2024-10-03,LinkedIn,Qualified,2024-10-16
15221,,2025-01-27,TikTok,Lost,
15222,,2024-07-14,Direct,Lost,
15223,,2024-07-05,Organic,Contacted,2024-07-14
15224,,2023-01-31,Google Ads,New,
15225,,2026-01-11,TikTok,Lost,
15226,,2026-02-04,Referral,Qualified,2026-02-16
15227,,2025-12-24,Direct,Lost,
15228,,2024-02-09,Direct,Lost,
15229,,2024-05-05,TikTok,Lost,
15230,,2024-09-09,LinkedIn,Qualified,2024-09-19
15231,,2024-08-04,Facebook Ads,Contacted,2024-08-14
15232,,2025-06-28,Organic,Qualified,2025-07-04
15233,,2025-07-26,Direct,Contacted,2025-07-31
15234,,2023-01-31,Facebook Ads,Qualified,2023-02-04
15235,,2025-07-16,Organic,Lost,
15236,,2025-11-14,LinkedIn,Contacted,2025-11-15
15237,,2023-07-18,LinkedIn,Contacted,2023-07-21
15238,,2025-11-02,Google Ads,New,
15239,,2023-05-03,TikTok,Lost,
15240,,2025-08-26,Direct,Lost,
15241,,2025-02-07,Referral,Qualified,2025-02-17
15242,,2023-07-14,Referral,Qualified,2023-07-16
15243,,2026-01-16,LinkedIn,Lost,
15244,,2023-11-23,Facebook Ads,Qualified,2023-11-30
15245,,2024-11-03,Referral,Lost,
15246,,2025-12-11,Organic,Qualified,2025-12-21
15247,,2023-08-06,TikTok,Lost,
15248,,2024-11-24,Referral,Qualified,2024-12-06
15249,,2024-04-16,Facebook Ads,New,
15250,,2025-11-01,TikTok,Qualified,2025-11-15
15251,,2025-03-04,Organic,Lost,
15252,,2025-07-17,Facebook Ads,Contacted,2025-07-28
15253,,2023-01-09,Referral,New,
15254,,2023-02-14,Organic,Contacted,2023-02-15
15255,,2024-12-15,TikTok,New,
15256,,2025-09-23,TikTok,Lost,
15257,,2025-03-19,Organic,Qualified,2025-03-21
15258,,2026-02-17,LinkedIn,Qualified,2026-03-03
15259,,2025-02-05,Organic,Lost,
15260,,2025-12-29,TikTok,Qualified,2026-01-10
15261,,2023-10-31,Google Ads,Qualified,2023-11-06
15262,,2023-04-09,Google Ads,New,
15263,,2023-10-24,Organic,New,
15264,,2025-06-03,Google Ads,Contacted,2025-06-15
15265,,2024-06-24,LinkedIn,Qualified,2024-07-01
15266,,2024-02-20,Facebook Ads,Contacted,2024-02-26
15267,,2024-11-30,Referral,Lost,
15268,,2025-12-02,Google Ads,Qualified,2025-12-06
15269,,2023-12-22,LinkedIn,Contacted,2023-12-26
15270,,2025-03-27,Direct,Contacted,2025-04-05
15271,,2025-02-14,Facebook Ads,New,
15272,,2024-12-15,TikTok,Lost,
15273,,2025-09-12,LinkedIn,Contacted,2025-09-19
15274,,2023-10-05,LinkedIn,Lost,
15275,,2023-05-20,TikTok,Qualified,2023-05-31
15276,,2023-05-03,Facebook Ads,Qualified,2023-05-11
15277,,2024-12-18,TikTok,Lost,
15278,,2023-10-02,TikTok,Qualified,2023-10-11
15279,,2023-01-07,Organic,Lost,
15280,,2024-04-19,Facebook Ads,Lost,
15281,,2025-02-04,Google Ads,Qualified,2025-02-06
15282,,2025-09-28,TikTok,Qualified,2025-10-02
15283,,2024-10-03,Google Ads,Lost,
15284,,2026-01-28,Organic,Contacted,2026-02-05
15285,,2025-01-31,Organic,Qualified,2025-02-12
15286,,2024-12-11,TikTok,Contacted,2024-12-20
15287,,2025-09-06,Referral,Contacted,2025-09-13
15288,,2024-03-20,LinkedIn,New,
15289,,2025-08-30,Direct,Contacted,2025-09-11
15290,,2023-05-05,Google Ads,Contacted,2023-05-15
15291,,2023-02-12,Direct,Contacted,2023-02-23
15292,,2024-03-22,LinkedIn,Lost,
15293,,2026-03-13,Facebook Ads,New,
15294,,2024-11-28,Google Ads,Contacted,2024-12-05
15295,,2024-07-11,LinkedIn,Qualified,2024-07-21
15296,,2026-02-23,TikTok,New,
15297,,2023-07-02,Direct,Lost,
15298,,2023-12-13,TikTok,Lost,
15299,,2026-04-14,Referral,New,
15300,,2024-09-01,Referral,Qualified,2024-09-07
15301,,2024-01-01,Google Ads,Qualified,2024-01-11
15302,,2024-05-14,Referral,Qualified,2024-05-25
15303,,2023-01-05,Referral,Contacted,2023-01-16
15304,,2023-07-08,Direct,Lost,
15305,,2024-01-07,Facebook Ads,Contacted,2024-01-21
15306,,2025-06-05,Direct,New,
15307,,2025-08-13,Organic,Qualified,2025-08-23
15308,,2026-05-23,LinkedIn,Qualified,2026-05-25
15309,,2023-03-29,Direct,Contacted,2023-03-30
15310,,2024-07-31,Organic,New,
15311,,2024-08-09,Direct,Qualified,2024-08-10
15312,,2026-03-18,Direct,Contacted,2026-03-21
15313,,2026-04-21,Referral,Contacted,2026-04-23
15314,,2023-11-23,Organic,New,
15315,,2024-05-01,Google Ads,Qualified,2024-05-09
15316,,2024-03-13,Organic,Contacted,2024-03-17
15317,,2024-11-02,Organic,Qualified,2024-11-15
15318,,2025-12-11,Referral,Contacted,2025-12-12
15319,,2026-05-03,TikTok,Contacted,2026-05-12
15320,,2024-09-21,Direct,Qualified,2024-10-05
15321,,2023-02-11,TikTok,Lost,
15322,,2024-09-26,Google Ads,Qualified,2024-09-30
15323,,2024-02-24,Google Ads,Contacted,2024-03-03
15324,,2024-10-23,Organic,Qualified,2024-11-06
15325,,2025-10-21,Organic,Lost,
15326,,2024-11-02,Facebook Ads,Contacted,2024-11-07
15327,,2025-08-05,Referral,Qualified,2025-08-16
15328,,2023-04-28,Referral,Qualified,2023-05-07
15329,,2024-07-29,Referral,Lost,
15330,,2024-04-10,Facebook Ads,Contacted,2024-04-22
15331,,2023-07-03,LinkedIn,Contacted,2023-07-07
15332,,2024-12-15,Google Ads,Lost,
15333,,2024-03-10,Facebook Ads,Qualified,2024-03-11
15334,,2025-05-27,LinkedIn,Contacted,2025-06-05
15335,,2024-01-06,Google Ads,Qualified,2024-01-13
15336,,2023-03-02,Facebook Ads,Contacted,2023-03-13
15337,,2026-04-29,TikTok,Qualified,2026-05-05
15338,,2024-11-04,Organic,Qualified,2024-11-18
15339,,2023-12-21,TikTok,Lost,
15340,,2023-04-29,Organic,Lost,
15341,,2024-07-27,Referral,New,
15342,,2024-04-11,LinkedIn,New,
15343,,2023-05-17,Google Ads,New,
15344,,2025-08-06,TikTok,Qualified,2025-08-08
15345,,2025-05-14,TikTok,Contacted,2025-05-23
15346,,2023-10-01,Referral,Qualified,2023-10-09
15347,,2024-12-21,TikTok,Lost,
15348,,2024-04-09,LinkedIn,Lost,
15349,,2026-03-29,Organic,Contacted,2026-03-31
15350,,2023-07-14,LinkedIn,Lost,
15351,,2024-03-19,Google Ads,New,
15352,,2024-11-01,Direct,Lost,
15353,,2023-04-10,Google Ads,Lost,
15354,,2025-09-09,Google Ads,Lost,
15355,,2025-04-21,Google Ads,New,
15356,,2024-03-27,TikTok,Lost,
15357,,2023-12-01,Facebook Ads,Qualified,2023-12-14
15358,,2025-05-12,Referral,New,
15359,,2025-01-27,Referral,Qualified,2025-01-29
15360,,2025-01-17,LinkedIn,Qualified,2025-01-21
15361,,2025-11-15,Referral,Qualified,2025-11-28
15362,,2023-10-05,Direct,Contacted,2023-10-13
15363,,2023-03-16,Google Ads,Qualified,2023-03-20
15364,,2023-03-26,Organic,Qualified,2023-04-06
15365,,2024-11-17,Facebook Ads,Contacted,2024-11-30
15366,,2023-09-04,Referral,Qualified,2023-09-05
15367,,2023-06-06,LinkedIn,Qualified,2023-06-12
15368,,2023-05-13,Google Ads,Qualified,2023-05-19
15369,,2024-08-10,Facebook Ads,Qualified,2024-08-23
15370,,2024-08-23,Organic,New,
15371,,2024-09-19,Organic,Lost,
15372,,2023-01-21,Google Ads,Qualified,2023-01-27
15373,,2024-11-25,Google Ads,Lost,
15374,,2025-03-19,Google Ads,Qualified,2025-03-27
15375,,2024-06-05,Referral,Lost,
15376,,2024-01-30,Referral,Lost,
15377,,2025-10-29,Referral,Qualified,2025-11-07
15378,,2024-07-21,Organic,Qualified,2024-08-01
15379,,2026-03-03,LinkedIn,New,
15380,,2023-11-02,Facebook Ads,Qualified,2023-11-05
15381,,2025-09-05,Direct,Lost,
15382,,2025-10-13,Facebook Ads,New,
15383,,2024-12-17,Google Ads,Lost,
15384,,2025-05-26,Direct,Qualified,2025-05-29
15385,,2024-11-17,Direct,New,
15386,,2025-01-26,Google Ads,Qualified,2025-01-29
15387,,2023-06-15,Facebook Ads,Lost,
15388,,2026-02-18,Google Ads,Lost,
15389,,2023-10-05,Facebook Ads,Qualified,2023-10-18
15390,,2025-07-21,LinkedIn,Contacted,2025-07-28
15391,,2023-07-16,Facebook Ads,Contacted,2023-07-25
15392,,2024-09-02,Direct,New,
15393,,2024-03-01,Facebook Ads,Lost,
15394,,2024-12-28,Facebook Ads,Lost,
15395,,2023-04-24,Facebook Ads,Contacted,2023-04-25
15396,,2023-05-27,Direct,Qualified,2023-05-29
15397,,2024-01-22,Direct,Lost,
15398,,2025-09-30,Referral,Lost,
15399,,2024-02-27,Google Ads,Qualified,2024-03-04
15400,,2024-11-19,LinkedIn,Qualified,2024-11-29
15401,,2024-07-15,Facebook Ads,Qualified,2024-07-25
15402,,2026-02-22,TikTok,Qualified,2026-03-07
15403,,2025-10-19,Facebook Ads,Contacted,2025-10-29
15404,,2025-05-06,Direct,Lost,
15405,,2024-06-01,Organic,Contacted,2024-06-14
15406,,2023-01-01,Organic,New,
15407,,2025-07-18,Google Ads,Contacted,2025-07-29
15408,,2025-05-10,Facebook Ads,Lost,
15409,,2026-03-12,Organic,Contacted,2026-03-15
15410,,2023-09-18,Direct,Lost,
15411,,2025-09-09,Referral,Qualified,2025-09-20
15412,,2026-05-01,Organic,Qualified,2026-05-05
15413,,2025-12-25,Google Ads,New,
15414,,2023-01-24,Google Ads,New,
15415,,2024-08-02,Referral,Contacted,2024-08-08
15416,,2023-10-16,LinkedIn,Qualified,2023-10-28
15417,,2023-01-14,TikTok,Contacted,2023-01-20
15418,,2024-11-17,Google Ads,Contacted,2024-11-25
15419,,2024-01-20,Referral,Qualified,2024-01-24
15420,,2025-09-16,TikTok,Contacted,2025-09-20
15421,,2025-09-30,Google Ads,Lost,
15422,,2025-09-22,LinkedIn,Qualified,2025-09-30
15423,,2025-12-14,Referral,Qualified,2025-12-20
15424,,2026-01-09,Referral,Contacted,2026-01-17
15425,,2024-05-15,TikTok,Qualified,2024-05-29
15426,,2025-06-29,Referral,Contacted,2025-07-09
15427,,2026-04-07,Referral,Lost,
15428,,2025-02-23,Google Ads,Qualified,2025-02-28
15429,,2023-07-12,Facebook Ads,New,
15430,,2025-01-20,TikTok,Qualified,2025-01-21
15431,,2023-05-20,Facebook Ads,Qualified,2023-05-31
15432,,2025-02-06,LinkedIn,New,
15433,,2025-01-19,Google Ads,Lost,
