touch_id,customer_id,campaign_id,interaction_date,action,device
20599,2105,20,2024-01-03,Ignore,Tablet
20600,4077,24,2024-01-07,Ignore,Desktop
20601,7192,31,2024-09-27,Ignore,Desktop
20602,1925,15,2025-11-21,Click,Desktop
20603,1600,3,2023-11-10,Open,Desktop
20604,6950,11,2024-08-14,Ignore,Mobile
20605,2673,32,2026-02-14,Click,Desktop
20606,6984,5,2026-02-22,Open,Mobile
20607,637,28,2024-11-28,Click,Tablet
20608,5396,14,2025-09-12,Open,Desktop
20609,903,36,2024-10-18,Open,Desktop
20610,706,12,2024-04-18,Open,Mobile
20611,3775,2,2024-11-25,Ignore,Desktop
20612,6755,22,2026-01-25,Ignore,Mobile
20613,7269,2,2024-12-28,Click,Mobile
20614,6279,3,2023-10-14,Ignore,Desktop
20615,4746,6,2025-09-13,Click,Mobile
20616,4443,14,2025-09-18,Ignore,Desktop
20617,3134,26,2025-07-25,Ignore,Tablet
20618,2285,7,2026-03-20,Ignore,Desktop
20619,3518,34,2025-03-31,Ignore,Mobile
20620,5045,2,2024-12-12,Open,Tablet
20621,2388,9,2025-05-10,Signup,Tablet
20622,7146,25,2023-05-27,Click,Tablet
20623,1157,31,2024-09-08,Click,Desktop
20624,3206,37,2025-09-18,Signup,Tablet
20625,1008,29,2023-03-28,Signup,Desktop
20626,6736,8,2024-05-24,Open,Mobile
20627,2502,15,2025-11-06,Open,Mobile
20628,238,38,2024-02-07,Open,Desktop
20629,7474,27,2023-03-19,Ignore,Mobile
20630,892,30,2026-01-02,Ignore,Desktop
20631,31,8,2024-07-07,Click,Tablet
20632,1533,15,2025-11-21,Ignore,Mobile
20633,5782,32,2025-12-31,Open,Desktop
20634,4785,4,2025-11-25,Ignore,Desktop
20635,7241,3,2023-10-03,Click,Desktop
20636,69,34,2025-02-08,Ignore,Tablet
20637,3737,35,2023-03-16,Open,Tablet
20638,5111,2,2024-11-25,Signup,Mobile
20639,3286,28,2024-11-22,Click,Mobile
20640,5168,8,2024-05-18,Ignore,Mobile
20641,2805,33,2023-05-02,Click,Mobile
20642,3970,30,2025-12-30,Click,Desktop
20643,7033,19,2024-08-26,Click,Tablet
20644,7587,12,2024-03-15,Click,Tablet
20645,2431,2,2024-12-15,Ignore,Mobile
20646,1072,34,2025-03-02,Ignore,Mobile
20647,6987,2,2024-12-08,Click,Tablet
20648,2795,25,2023-06-09,Ignore,Mobile
20649,1424,1,2025-06-08,Open,Mobile
20650,4882,6,2025-08-16,Open,Mobile
20651,5877,3,2023-11-16,Click,Mobile
20652,2741,18,2023-08-18,Click,Tablet
20653,982,30,2025-12-08,Ignore,Mobile
20654,2273,2,2025-01-09,Ignore,Tablet
20655,706,15,2025-10-20,Ignore,Desktop
20656,1647,34,2025-03-24,Open,Tablet
20657,6371,3,2023-12-03,Ignore,Mobile
20658,4980,29,2023-03-29,Open,Desktop
20659,4777,30,2025-12-07,Open,Mobile
20660,6690,7,2026-04-08,Open,Mobile
20661,6846,15,2025-10-23,Click,Mobile
20662,6008,35,2023-02-07,Click,Mobile
20663,2132,33,2023-05-11,Open,Desktop
20664,3141,38,2024-02-15,Click,Desktop
20665,816,15,2025-11-17,Ignore,Desktop
20666,6653,15,2025-10-28,Open,Desktop
20667,140,7,2026-04-09,Ignore,Desktop
20668,6317,38,2024-03-10,Ignore,Desktop
20669,7942,35,2023-02-20,Click,Desktop
20670,324,25,2023-05-15,Open,Tablet
20671,5322,35,2023-03-09,Open,Tablet
20672,6388,15,2025-11-18,Click,Mobile
20673,4362,33,2023-05-19,Signup,Mobile
20674,62,27,2023-04-03,Click,Tablet
20675,5903,39,2024-09-23,Ignore,Mobile
20676,5067,4,2025-11-16,Open,Desktop
20677,472,1,2025-06-29,Signup,Mobile
20678,6815,27,2023-03-30,Open,Tablet
20679,4885,33,2023-04-23,Click,Tablet
20680,6509,18,2023-08-14,Click,Desktop
20681,3725,9,2025-05-28,Click,Tablet
20682,1540,40,2023-12-27,Open,Desktop
20683,1224,16,2025-01-01,Ignore,Tablet
20684,2789,9,2025-05-20,Open,Mobile
20685,68,20,2024-01-07,Signup,Mobile
20686,2964,8,2024-07-18,Click,Desktop
20687,3372,4,2025-12-09,Ignore,Mobile
20688,3725,32,2026-01-18,Ignore,Mobile
20689,2661,32,2026-02-04,Open,Desktop
20690,1862,26,2025-07-24,Click,Mobile
20691,1510,31,2024-09-17,Click,Tablet
20692,3109,32,2026-03-22,Ignore,Tablet
20693,4685,11,2024-07-27,Click,Desktop
20694,4928,2,2024-12-03,Ignore,Desktop
20695,4254,11,2024-09-04,Ignore,Desktop
20696,7768,23,2024-01-30,Ignore,Desktop
20697,2086,40,2024-03-09,Open,Tablet
20698,6100,24,2023-12-29,Ignore,Mobile
20699,3904,28,2024-12-09,Signup,Mobile
20700,6543,18,2023-07-22,Click,Tablet
20701,2238,24,2023-11-21,Open,Desktop
20702,711,32,2026-03-20,Ignore,Tablet
20703,3241,2,2024-12-05,Ignore,Mobile
20704,2821,6,2025-09-23,Signup,Mobile
20705,5191,7,2026-02-24,Click,Desktop
20706,7407,37,2025-09-09,Click,Desktop
20707,2703,15,2025-10-11,Click,Tablet
20708,674,34,2025-02-14,Click,Desktop
20709,3243,29,2023-03-26,Signup,Tablet
20710,5403,30,2025-12-08,Ignore,Tablet
20711,4861,12,2024-03-01,Ignore,Mobile
20712,2391,2,2024-12-16,Click,Desktop
20713,396,39,2024-09-26,Click,Tablet
20714,1850,12,2024-02-22,Ignore,Desktop
20715,7776,17,2024-11-26,Open,Desktop
20716,5796,13,2023-06-15,Ignore,Desktop
20717,5213,37,2025-10-13,Click,Desktop
20718,3161,29,2023-03-27,Ignore,Tablet
20719,1051,10,2023-05-22,Ignore,Tablet
20720,3692,28,2024-11-04,Click,Desktop
20721,2376,39,2024-09-21,Click,Desktop
20722,6822,19,2024-09-30,Open,Mobile
20723,92,18,2023-09-08,Click,Desktop
20724,5381,40,2024-02-15,Open,Tablet
20725,1105,17,2024-10-07,Click,Mobile
20726,3577,32,2026-03-03,Click,Desktop
20727,147,33,2023-05-09,Open,Desktop
20728,7789,25,2023-06-23,Open,Mobile
20729,2340,22,2026-01-01,Ignore,Tablet
20730,6009,21,2024-09-25,Signup,Desktop
20731,2850,2,2024-12-04,Open,Tablet
20732,597,17,2024-09-02,Ignore,Mobile
20733,1480,19,2024-08-01,Click,Mobile
20734,1837,29,2023-03-26,Ignore,Tablet
20735,901,20,2024-01-06,Signup,Mobile
20736,2397,9,2025-05-07,Ignore,Desktop
20737,4766,7,2026-02-15,Click,Mobile
20738,2191,5,2026-02-28,Click,Desktop
20739,3386,38,2024-02-28,Click,Tablet
20740,7557,25,2023-06-12,Ignore,Desktop
20741,1103,15,2025-11-14,Open,Desktop
20742,833,17,2024-10-05,Open,Mobile
20743,2538,12,2024-03-15,Ignore,Mobile
20744,134,36,2024-10-02,Click,Desktop
20745,4315,17,2024-10-10,Ignore,Mobile
20746,6955,40,2024-02-19,Open,Mobile
20747,6067,14,2025-09-07,Ignore,Tablet
20748,3482,16,2024-12-10,Ignore,Mobile
20749,5428,19,2024-10-02,Ignore,Tablet
20750,5314,30,2025-12-19,Open,Desktop
20751,839,30,2025-12-21,Click,Tablet
20752,6,25,2023-05-15,Click,Tablet
20753,7084,14,2025-09-22,Ignore,Desktop
20754,6287,26,2025-07-17,Ignore,Desktop
20755,4626,24,2024-01-02,Open,Tablet
20756,1932,34,2025-03-05,Ignore,Tablet
20757,2008,1,2025-07-14,Ignore,Desktop
20758,6438,7,2026-03-01,Ignore,Desktop
20759,621,14,2025-09-17,Open,Mobile
20760,2347,8,2024-06-16,Ignore,Tablet
20761,1661,9,2025-05-12,Open,Tablet
20762,6344,23,2024-03-01,Open,Tablet
20763,3693,24,2023-12-26,Ignore,Mobile
20764,7587,21,2024-10-20,Open,Tablet
20765,3525,18,2023-07-29,Open,Mobile
20766,1843,14,2025-09-16,Ignore,Mobile
20767,5109,24,2023-12-31,Signup,Mobile
20768,5812,30,2025-12-06,Ignore,Mobile
20769,2035,31,2024-08-10,Open,Mobile
20770,4201,2,2024-12-04,Signup,Tablet
20771,1612,11,2024-08-15,Click,Tablet
20772,2808,36,2024-11-26,Click,Mobile
20773,1051,21,2024-10-17,Click,Tablet
20774,1953,18,2023-09-04,Open,Tablet
20775,3121,15,2025-10-16,Click,Mobile
20776,5939,10,2023-05-17,Click,Mobile
20777,5169,32,2025-12-08,Click,Tablet
20778,4899,3,2023-11-15,Click,Desktop
20779,4900,18,2023-08-15,Signup,Mobile
20780,5693,26,2025-07-17,Ignore,Desktop
20781,6501,40,2024-02-28,Ignore,Desktop
20782,6946,7,2026-04-03,Click,Tablet
20783,5148,27,2023-04-05,Open,Tablet
20784,1841,39,2024-09-14,Open,Tablet
20785,357,22,2026-02-14,Open,Mobile
20786,703,14,2025-09-26,Open,Desktop
20787,5138,33,2023-06-06,Open,Desktop
20788,3766,12,2024-05-10,Ignore,Tablet
20789,2293,14,2025-09-18,Ignore,Tablet
20790,7319,15,2025-10-27,Signup,Tablet
20791,5499,21,2024-11-30,Signup,Mobile
20792,1619,20,2024-01-17,Open,Desktop
20793,5270,13,2023-06-18,Signup,Mobile
20794,3824,13,2023-06-26,Signup,Mobile
20795,273,32,2026-02-25,Open,Desktop
20796,5357,18,2023-07-26,Open,Mobile
20797,7791,31,2024-08-16,Open,Tablet
20798,4003,32,2025-12-10,Ignore,Desktop
20799,2964,13,2023-07-17,Signup,Desktop
20800,3162,8,2024-05-01,Click,Mobile
20801,6790,11,2024-08-07,Click,Tablet
20802,1344,9,2025-05-21,Ignore,Mobile
20803,5801,11,2024-07-23,Click,Mobile
20804,2218,29,2023-03-24,Signup,Desktop
20805,7624,16,2024-12-14,Open,Desktop
20806,4253,23,2024-02-25,Ignore,Desktop
20807,107,40,2024-02-06,Signup,Tablet
20808,6537,4,2025-12-20,Ignore,Tablet
20809,7978,34,2025-04-03,Click,Desktop
20810,4102,3,2023-11-14,Open,Tablet
20811,6505,11,2024-08-29,Open,Mobile
20812,7377,29,2023-04-04,Open,Desktop
20813,6023,5,2026-01-31,Open,Desktop
20814,277,35,2023-03-11,Signup,Mobile
20815,5124,19,2024-08-10,Ignore,Tablet
20816,5879,28,2024-10-14,Open,Tablet
20817,12,35,2023-02-28,Ignore,Tablet
20818,2544,3,2023-12-05,Click,Desktop
20819,1455,28,2024-11-05,Ignore,Desktop
20820,694,12,2024-04-13,Signup,Mobile
20821,2511,12,2024-04-15,Click,Desktop
20822,3790,24,2023-12-05,Signup,Tablet
20823,2134,4,2026-01-01,Signup,Mobile
20824,4183,11,2024-08-22,Open,Desktop
20825,3774,36,2024-11-22,Ignore,Mobile
20826,3104,38,2024-02-07,Open,Desktop
20827,7278,6,2025-10-13,Ignore,Mobile
20828,7364,34,2025-03-04,Click,Mobile
20829,1042,4,2026-01-09,Click,Tablet
20830,5830,5,2026-02-20,Ignore,Mobile
20831,1330,30,2025-12-05,Click,Tablet
20832,918,7,2026-03-03,Open,Tablet
20833,233,24,2023-12-05,Click,Tablet
20834,3018,19,2024-09-27,Click,Tablet
20835,6489,30,2025-12-14,Ignore,Mobile
20836,4520,29,2023-03-24,Signup,Tablet
20837,888,13,2023-06-13,Signup,Desktop
20838,42,22,2026-01-15,Signup,Mobile
20839,5617,6,2025-08-02,Signup,Tablet
20840,7113,30,2026-01-01,Open,Desktop
20841,5297,18,2023-07-17,Ignore,Tablet
20842,7715,28,2024-10-18,Open,Desktop
20843,5756,37,2025-09-04,Open,Tablet
20844,7888,30,2025-12-08,Open,Tablet
20845,1370,16,2024-10-05,Click,Desktop
20846,5673,6,2025-07-22,Open,Mobile
20847,4472,26,2025-07-31,Click,Desktop
20848,3154,3,2023-11-16,Click,Desktop
20849,615,9,2025-05-17,Ignore,Mobile
20850,4858,35,2023-03-24,Open,Desktop
20851,165,12,2024-03-31,Signup,Tablet
20852,91,33,2023-05-05,Ignore,Tablet
20853,5464,24,2023-11-17,Click,Tablet
20854,1750,13,2023-06-17,Signup,Mobile
20855,2038,22,2026-02-13,Ignore,Desktop
20856,422,10,2023-05-23,Ignore,Tablet
20857,1723,4,2025-12-27,Open,Tablet
20858,5769,25,2023-06-01,Click,Desktop
20859,686,17,2024-09-29,Ignore,Mobile
20860,3185,35,2023-02-17,Click,Tablet
20861,6852,14,2025-09-12,Open,Desktop
20862,855,31,2024-09-10,Open,Mobile
20863,762,14,2025-09-12,Click,Desktop
20864,796,15,2025-10-19,Ignore,Tablet
20865,4314,36,2024-10-04,Open,Mobile
20866,3924,5,2026-02-11,Signup,Desktop
20867,5541,1,2025-04-15,Ignore,Desktop
20868,2916,31,2024-08-30,Open,Desktop
20869,75,21,2024-11-18,Click,Tablet
20870,1886,38,2024-02-29,Ignore,Desktop
20871,882,26,2025-06-24,Click,Mobile
20872,6375,1,2025-06-25,Ignore,Tablet
20873,5944,35,2023-03-19,Signup,Mobile
20874,2432,5,2026-03-11,Ignore,Tablet
20875,5473,1,2025-05-10,Ignore,Desktop
20876,7394,22,2026-01-26,Signup,Tablet
20877,5317,39,2024-11-04,Ignore,Mobile
20878,3585,31,2024-07-30,Ignore,Mobile
20879,5681,38,2024-03-12,Open,Mobile
20880,2101,1,2025-05-12,Ignore,Mobile
20881,4469,28,2024-10-20,Open,Desktop
20882,3427,7,2026-02-26,Signup,Mobile
20883,5560,12,2024-02-23,Ignore,Tablet
20884,538,1,2025-06-11,Open,Mobile
20885,6415,5,2026-02-20,Click,Tablet
20886,7848,25,2023-06-08,Open,Tablet
20887,3371,35,2023-03-11,Open,Mobile
20888,5632,21,2024-10-19,Click,Tablet
20889,2556,20,2024-01-22,Click,Mobile
20890,1236,15,2025-11-08,Open,Mobile
20891,3556,23,2024-02-27,Click,Desktop
20892,105,7,2026-02-17,Open,Tablet
20893,6048,11,2024-08-18,Signup,Mobile
20894,3505,17,2024-12-04,Open,Desktop
20895,2703,29,2023-03-27,Ignore,Desktop
20896,7963,32,2026-03-09,Ignore,Desktop
20897,4169,36,2024-11-20,Ignore,Tablet
20898,3198,1,2025-04-08,Open,Tablet
20899,5081,17,2024-12-04,Click,Tablet
20900,7249,28,2024-10-16,Ignore,Tablet
20901,7869,18,2023-08-03,Signup,Desktop
20902,2732,37,2025-10-05,Open,Tablet
20903,2397,6,2025-09-05,Open,Mobile
20904,2874,2,2024-12-04,Ignore,Mobile
20905,7644,36,2024-10-06,Ignore,Tablet
20906,6168,26,2025-08-19,Open,Desktop
20907,1566,12,2024-02-22,Ignore,Desktop
20908,7482,25,2023-04-11,Click,Mobile
20909,3679,13,2023-06-07,Signup,Tablet
20910,1668,5,2026-02-25,Ignore,Desktop
20911,2944,3,2023-10-08,Ignore,Mobile
20912,2070,1,2025-06-16,Signup,Mobile
20913,7697,24,2024-01-03,Ignore,Desktop
20914,7153,26,2025-08-14,Open,Tablet
20915,5739,23,2024-01-22,Ignore,Desktop
20916,668,29,2023-04-03,Ignore,Desktop
20917,2825,5,2026-02-08,Ignore,Desktop
20918,7455,18,2023-09-11,Ignore,Tablet
20919,2262,28,2024-11-14,Signup,Tablet
20920,6611,22,2026-01-27,Click,Mobile
20921,1373,31,2024-09-22,Ignore,Tablet
20922,897,35,2023-02-09,Ignore,Mobile
20923,5626,25,2023-07-09,Click,Mobile
20924,2025,15,2025-11-10,Ignore,Tablet
20925,564,2,2024-12-25,Signup,Tablet
20926,6433,33,2023-06-01,Ignore,Desktop
20927,2472,23,2023-12-28,Click,Desktop
20928,5614,5,2026-02-26,Signup,Desktop
20929,6720,22,2026-01-23,Open,Tablet
20930,2318,38,2024-03-04,Click,Mobile
20931,438,9,2025-05-09,Ignore,Mobile
20932,7049,11,2024-08-27,Open,Mobile
20933,926,35,2023-02-19,Click,Mobile
20934,6444,12,2024-04-09,Ignore,Mobile
20935,6541,27,2023-04-04,Open,Tablet
20936,2614,10,2023-04-15,Signup,Mobile
20937,6014,28,2024-11-09,Ignore,Desktop
20938,952,39,2024-11-02,Ignore,Desktop
20939,3820,31,2024-10-13,Signup,Desktop
20940,6337,4,2025-10-27,Open,Mobile
20941,4810,8,2024-04-21,Signup,Tablet
20942,3490,22,2026-02-15,Open,Mobile
20943,5742,16,2024-09-30,Signup,Mobile
20944,933,39,2024-07-27,Open,Mobile
20945,4073,27,2023-05-06,Click,Tablet
20946,3421,16,2024-10-08,Click,Tablet
20947,665,3,2023-11-06,Signup,Desktop
20948,5966,5,2026-02-06,Signup,Mobile
20949,2157,19,2024-09-29,Click,Tablet
20950,2681,7,2026-03-29,Ignore,Tablet
20951,3828,2,2024-12-31,Open,Desktop
20952,5001,13,2023-07-21,Ignore,Desktop
20953,6925,10,2023-05-09,Ignore,Tablet
20954,5481,40,2024-02-16,Click,Mobile
20955,5276,4,2025-11-27,Open,Mobile
20956,2784,13,2023-06-15,Click,Tablet
20957,333,34,2025-02-22,Ignore,Mobile
20958,4642,20,2024-01-11,Open,Tablet
20959,2930,27,2023-04-11,Signup,Desktop
20960,1149,13,2023-07-19,Click,Tablet
20961,80,13,2023-06-25,Signup,Tablet
20962,3081,24,2023-11-29,Click,Tablet
20963,3556,19,2024-07-29,Open,Desktop
20964,4029,30,2025-12-23,Ignore,Mobile
20965,5026,20,2024-01-17,Ignore,Tablet
20966,853,36,2024-10-24,Signup,Tablet
20967,3429,24,2023-11-15,Ignore,Tablet
20968,7514,37,2025-08-21,Ignore,Desktop
20969,7864,35,2023-03-23,Ignore,Mobile
20970,6227,5,2026-02-20,Open,Mobile
20971,7438,19,2024-09-06,Click,Tablet
20972,1856,6,2025-10-17,Open,Desktop
20973,3540,28,2024-11-29,Signup,Tablet
20974,4417,5,2026-01-26,Click,Desktop
20975,706,15,2025-11-14,Ignore,Mobile
20976,3196,10,2023-04-06,Ignore,Tablet
20977,4447,15,2025-10-27,Click,Tablet
20978,5491,5,2026-02-01,Ignore,Desktop
20979,6230,6,2025-08-02,Click,Mobile
20980,2600,13,2023-07-01,Click,Desktop
20981,1549,29,2023-03-26,Ignore,Tablet
20982,4858,13,2023-06-18,Ignore,Desktop
20983,7579,22,2026-02-16,Ignore,Mobile
20984,3110,37,2025-10-17,Open,Desktop
20985,3053,16,2024-11-03,Open,Tablet
20986,6798,2,2024-12-05,Ignore,Tablet
20987,2102,38,2024-02-04,Open,Desktop
20988,449,36,2024-10-18,Click,Tablet
20989,6228,30,2025-12-24,Click,Tablet
20990,4644,14,2025-09-27,Ignore,Tablet
20991,477,24,2023-11-26,Open,Mobile
20992,6804,34,2025-03-12,Click,Desktop
20993,6861,14,2025-09-14,Ignore,Desktop
20994,6306,34,2025-04-02,Open,Tablet
20995,5021,33,2023-05-26,Ignore,Mobile
20996,3197,6,2025-07-09,Open,Mobile
20997,5706,6,2025-08-22,Click,Tablet
20998,7522,1,2025-05-21,Open,Mobile
20999,188,17,2024-10-28,Ignore,Desktop
21000,2706,24,2023-11-28,Signup,Mobile
21001,650,32,2026-03-13,Signup,Mobile
21002,2699,18,2023-09-11,Ignore,Desktop
21003,5046,21,2024-10-30,Ignore,Mobile
21004,6822,33,2023-05-09,Open,Mobile
21005,5883,3,2023-11-15,Open,Tablet
21006,6138,5,2026-03-02,Ignore,Desktop
21007,2219,15,2025-11-20,Click,Desktop
21008,7655,22,2026-02-20,Ignore,Tablet
21009,4288,15,2025-10-31,Open,Desktop
21010,3503,17,2024-09-04,Ignore,Tablet
21011,3845,16,2025-01-03,Ignore,Desktop
21012,5096,26,2025-07-01,Click,Desktop
21013,6365,5,2026-02-05,Open,Tablet
21014,3210,18,2023-08-28,Open,Mobile
21015,5008,4,2025-11-25,Open,Desktop
21016,7127,4,2025-10-31,Open,Desktop
21017,3201,29,2023-03-27,Open,Mobile
21018,2339,21,2024-10-23,Ignore,Mobile
21019,3979,28,2024-11-07,Signup,Mobile
21020,4098,18,2023-09-06,Ignore,Tablet
21021,4031,38,2024-03-21,Ignore,Mobile
21022,3864,39,2024-10-15,Open,Mobile
21023,2955,27,2023-04-04,Open,Mobile
21024,6986,39,2024-07-28,Click,Mobile
21025,5770,37,2025-09-01,Ignore,Desktop
21026,4672,4,2025-12-24,Open,Desktop
21027,7658,31,2024-10-08,Ignore,Tablet
21028,4626,9,2025-05-30,Ignore,Tablet
21029,572,9,2025-05-28,Click,Tablet
21030,5229,33,2023-05-21,Open,Desktop
21031,4370,13,2023-06-21,Ignore,Mobile
21032,5561,16,2025-01-11,Click,Mobile
21033,4335,14,2025-09-20,Signup,Tablet
21034,826,22,2026-02-18,Click,Mobile
21035,3035,22,2026-01-23,Open,Tablet
21036,6302,20,2024-01-16,Click,Tablet
21037,6347,7,2026-03-06,Ignore,Tablet
21038,7496,21,2024-10-02,Ignore,Mobile
21039,7145,29,2023-04-06,Signup,Mobile
21040,1359,24,2024-01-06,Open,Desktop
21041,6428,29,2023-03-26,Click,Mobile
21042,7303,30,2025-12-09,Ignore,Tablet
21043,1746,40,2023-12-31,Signup,Desktop
21044,4057,20,2024-01-16,Ignore,Tablet
21045,1972,5,2026-01-25,Open,Mobile
21046,2429,29,2023-03-31,Open,Desktop
21047,1802,2,2024-12-25,Signup,Mobile
21048,6209,18,2023-08-30,Click,Tablet
21049,959,11,2024-07-16,Open,Mobile
21050,3500,31,2024-08-06,Signup,Desktop
21051,6547,2,2024-12-21,Open,Tablet
21052,3192,18,2023-08-18,Ignore,Mobile
21053,731,18,2023-07-24,Click,Desktop
21054,1912,5,2026-01-30,Open,Desktop
21055,2233,34,2025-02-23,Open,Desktop
21056,1269,28,2024-10-25,Open,Mobile
21057,3948,31,2024-09-30,Ignore,Mobile
21058,4777,22,2026-01-07,Signup,Tablet
21059,1682,36,2024-11-18,Open,Mobile
21060,4916,8,2024-07-03,Click,Mobile
21061,1898,14,2025-09-21,Open,Desktop
21062,1983,15,2025-10-31,Click,Desktop
21063,5075,37,2025-10-06,Open,Tablet
21064,657,6,2025-08-29,Signup,Desktop
21065,1574,2,2024-12-16,Ignore,Tablet
21066,4198,13,2023-07-16,Ignore,Desktop
21067,4800,35,2023-03-14,Open,Desktop
21068,1023,23,2023-12-26,Click,Tablet
21069,4259,29,2023-04-09,Signup,Mobile
21070,6560,30,2025-12-15,Ignore,Desktop
21071,2476,34,2025-02-09,Open,Desktop
21072,1359,39,2024-09-09,Click,Desktop
21073,94,6,2025-07-22,Ignore,Tablet
21074,2206,6,2025-09-08,Open,Tablet
21075,2398,6,2025-08-08,Ignore,Desktop
21076,3887,11,2024-07-25,Signup,Mobile
21077,347,1,2025-04-14,Ignore,Mobile
21078,7128,4,2025-11-30,Open,Tablet
21079,5038,8,2024-06-23,Ignore,Tablet
21080,5238,39,2024-10-23,Open,Mobile
21081,3329,7,2026-03-17,Ignore,Mobile
21082,3780,12,2024-04-02,Click,Tablet
21083,6399,26,2025-08-15,Ignore,Desktop
21084,1279,13,2023-06-02,Click,Mobile
21085,740,39,2024-08-15,Click,Tablet
21086,3919,19,2024-08-07,Ignore,Mobile
21087,1537,13,2023-06-14,Ignore,Mobile
21088,7724,40,2024-01-20,Ignore,Tablet
21089,2244,21,2024-09-25,Open,Desktop
21090,4709,15,2025-11-19,Ignore,Desktop
21091,7172,31,2024-10-06,Ignore,Desktop
21092,2251,5,2026-03-09,Open,Desktop
21093,2896,35,2023-02-23,Open,Tablet
21094,5375,20,2024-01-09,Open,Mobile
21095,5911,23,2024-03-04,Ignore,Tablet
21096,2934,15,2025-10-29,Ignore,Mobile
21097,3830,4,2025-11-10,Click,Mobile
21098,7454,33,2023-05-10,Ignore,Tablet
21099,6870,24,2023-12-21,Signup,Desktop
21100,3867,4,2025-11-20,Ignore,Desktop
21101,7346,23,2024-01-22,Click,Tablet
21102,4313,12,2024-05-01,Ignore,Tablet
21103,1236,22,2026-01-27,Signup,Mobile
21104,1153,13,2023-07-03,Signup,Desktop
21105,4430,35,2023-03-13,Open,Mobile
21106,376,32,2026-01-06,Signup,Mobile
21107,5902,24,2024-01-04,Ignore,Mobile
21108,7938,21,2024-11-04,Ignore,Desktop
21109,7411,22,2026-01-24,Ignore,Tablet
21110,2923,34,2025-03-07,Signup,Tablet
21111,5710,32,2026-02-05,Click,Mobile
21112,5462,31,2024-08-01,Click,Tablet
21113,2115,12,2024-02-25,Ignore,Desktop
21114,4518,14,2025-09-06,Open,Desktop
21115,1626,26,2025-07-21,Ignore,Desktop
21116,5230,25,2023-05-28,Open,Tablet
21117,5720,3,2023-10-18,Ignore,Mobile
21118,2366,30,2026-01-04,Ignore,Desktop
21119,4057,6,2025-10-12,Ignore,Mobile
21120,35,10,2023-05-24,Ignore,Tablet
21121,7768,28,2024-10-14,Open,Desktop
21122,1334,22,2026-02-02,Open,Desktop
21123,7366,28,2024-10-21,Ignore,Mobile
21124,5296,20,2024-01-15,Ignore,Mobile
21125,6839,14,2025-09-05,Open,Mobile
21126,3277,30,2025-12-07,Click,Mobile
21127,2494,40,2024-01-16,Open,Tablet
21128,6796,7,2026-02-23,Click,Tablet
21129,1082,24,2023-12-29,Open,Tablet
21130,6962,1,2025-07-09,Open,Tablet
21131,4134,34,2025-04-05,Signup,Desktop
21132,3816,2,2025-01-04,Click,Tablet
21133,3859,2,2024-12-24,Ignore,Tablet
21134,399,40,2024-02-15,Ignore,Mobile
21135,2637,1,2025-07-09,Click,Mobile
21136,4355,38,2024-03-18,Ignore,Desktop
21137,7251,1,2025-06-13,Click,Tablet
21138,15,40,2024-01-21,Click,Desktop
21139,7697,28,2024-11-07,Open,Mobile
21140,7076,37,2025-10-01,Open,Desktop
21141,7422,34,2025-04-13,Ignore,Mobile
21142,3505,13,2023-07-12,Ignore,Tablet
21143,1421,21,2024-11-06,Open,Mobile
21144,1543,2,2024-12-24,Open,Tablet
21145,7665,23,2024-03-21,Signup,Tablet
21146,6525,26,2025-07-09,Signup,Tablet
21147,4816,36,2024-10-24,Click,Mobile
21148,6927,6,2025-10-11,Ignore,Tablet
21149,7423,24,2023-12-02,Signup,Tablet
21150,7659,33,2023-06-07,Signup,Mobile
21151,650,8,2024-05-01,Ignore,Tablet
21152,4772,39,2024-07-23,Ignore,Mobile
21153,4753,17,2024-08-26,Ignore,Desktop
21154,3042,29,2023-04-06,Open,Mobile
21155,7856,31,2024-09-24,Open,Mobile
21156,5898,11,2024-08-08,Ignore,Tablet
21157,5605,38,2024-03-18,Signup,Tablet
21158,6976,35,2023-02-26,Open,Tablet
21159,4775,34,2025-02-18,Open,Desktop
21160,5591,34,2025-02-12,Open,Mobile
21161,5036,2,2024-11-28,Click,Tablet
21162,5146,34,2025-03-03,Open,Tablet
21163,2403,9,2025-05-10,Ignore,Mobile
21164,748,24,2023-12-03,Open,Mobile
21165,6501,11,2024-08-25,Open,Tablet
21166,572,19,2024-08-06,Click,Desktop
21167,3707,33,2023-05-13,Open,Mobile
21168,617,29,2023-04-07,Click,Desktop
21169,916,18,2023-09-11,Open,Tablet
21170,3322,36,2024-10-02,Open,Tablet
21171,4889,40,2024-01-08,Ignore,Desktop
21172,4794,23,2024-01-01,Open,Desktop
21173,7554,27,2023-05-09,Signup,Desktop
21174,2318,30,2025-12-05,Ignore,Mobile
21175,7373,35,2023-02-14,Open,Desktop
21176,669,23,2024-03-02,Ignore,Mobile
21177,4074,2,2024-11-23,Signup,Tablet
21178,3102,17,2024-11-07,Signup,Desktop
21179,4994,23,2024-03-14,Open,Desktop
21180,6173,37,2025-09-28,Open,Mobile
21181,1535,35,2023-03-05,Signup,Desktop
21182,1684,4,2025-11-07,Click,Desktop
21183,5301,33,2023-06-01,Click,Desktop
21184,7393,10,2023-04-22,Open,Desktop
21185,3585,33,2023-04-23,Ignore,Tablet
21186,4665,4,2025-10-16,Open,Desktop
21187,7586,32,2026-03-08,Ignore,Tablet
21188,2139,1,2025-04-10,Open,Tablet
